match_id,game_creation,game_duration,game_version,queue_id,win,champion_id,champion_name,kills,deaths,assists,total_cs,cs_per_min,gold_earned,damage_dealt,vision_score,first_blood,first_blood_assist,cs_at_1min,cs_at_2min,cs_at_3min,cs_at_4min,cs_at_5min,camp_sequence,first_camp,first_camp_time,camps_cleared_by_5min,first_scuttle_time,first_gank_time,ganks_by_5min,primary_tree,keystone,rune_1,rune_2,rune_3,secondary_tree,rune_4,rune_5,stat_shard_1,stat_shard_2,stat_shard_3,summoner_1,summoner_2,item_build_order,mythic_completion_time,control_wards_bought,total_items_purchased,gold_at_5min,current_gold_at_5min,xp_at_5min,level_at_5min,damage_dealt_at_5min,damage_taken_at_5min,gold_at_10min,current_gold_at_10min,xp_at_10min,level_at_10min,cs_at_10min,damage_dealt_at_10min,damage_taken_at_10min,gold_at_15min,current_gold_at_15min,xp_at_15min,level_at_15min,cs_at_15min,damage_dealt_at_15min,damage_taken_at_15min,gold_at_20min,current_gold_at_20min,xp_at_20min,level_at_20min,cs_at_20min,damage_dealt_at_20min,damage_taken_at_20min,dragons_killed,dragons_stolen,herald_killed,baron_killed,turrets_killed,first_turret,first_dragon_time,herald_time,baron_time,wards_placed,wards_destroyed,control_wards_placed,vision_denial_score,time_top_side_pct,time_bot_side_pct,avg_position_x,avg_position_y,distance_traveled,skill_order,max_order,kill_participation_pct,solo_kills,damage_taken_total,damage_mitigated,avg_death_time,ally_top,ally_jungle,ally_mid,ally_bot,ally_support,enemy_top,enemy_jungle,enemy_mid,enemy_bot,enemy_support,team_total_kills,enemy_total_kills,team_total_gold,enemy_total_gold,enemy_jungle_kda,enemy_jungle_damage,enemy_jungle_cs,enemy_jungle_gold
KR_7798227072,1757166701460,1352,15.17.708.5788,420,False,107,Rengar,6,5,7,158,7.01,9749,15521,20,False,False,0,4,20.0,28.0,28.0,,,,0,,240.056,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3134@300s->1036@300s->3364@300s->6690@480s->1036@480s->1001@480s->3142@660s->3077@660s->1036@720s->2055@720s->6698@1080s->3134@1080s->1036@1080s->2055@1080s,,2,16,2010.0,210.0,1372.0,4.0,2488.0,4114.0,4366.0,1486.0,4152.0,8.0,77.0,5057.0,11337.0,6237.0,1052.0,6224.0,10.0,110.0,7464.0,16297.0,8997.0,1072.0,9295.0,12.0,146.0,11527.0,21744.0,0,0,0,0,0,False,,,,4,5,2,5,29.2,70.8,6026.3,5236.5,148361.7,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E,Q,76.5,0,26948,13176,915.9,Renekton,,Akali,Yunara,Rell,Aurora,Viego,TwistedFate,Zeri,Maokai,17,26,41951,49343,18.0,16426,169,13328
KR_7796931386,1757103231878,1101,15.17.708.5788,420,True,107,Rengar,12,0,3,166,9.05,12376,11757,14,False,False,0,4,20.0,28.0,34.0,,,,0,,240.094,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1001@300s->3364@300s->2055@300s->1036@420s->1036@420s->3142@600s->1036@600s->1036@600s->3158@600s->2055@600s->1036@600s->3077@720s,,3,27,2030.0,205.0,1748.0,5.0,919.0,3785.0,4887.0,237.0,4211.0,8.0,70.0,3017.0,9871.0,9209.0,2354.0,7920.0,11.0,119.0,9325.0,15490.0,,,,,,,,3,0,1,0,2,True,420.224,960.365,,4,2,2,2,45.0,55.0,5718.1,6670.6,120232.3,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E,Q,51.7,1,18853,9331,,Kennen,,Katarina,Xayah,Rakan,Tristana,Vi,Ahri,Varus,Lulu,29,12,42580,30059,0.43,5412,115,6063
KR_7796859845,1757095724700,1530,15.17.708.5788,420,True,107,Rengar,16,1,6,231,9.06,16720,25034,36,False,False,0,4,16.0,28.0,32.0,,,,0,,240.163,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1001@300s->3134@300s->6690@480s->1036@480s->1036@480s->3364@480s->3142@660s->1036@660s->1036@660s->3158@660s->2055@660s->3077@780s->6698@960s,,2,24,2327.0,577.0,1641.0,4.0,868.0,3392.0,4383.0,1148.0,3418.0,7.0,64.0,4434.0,9806.0,7336.0,1896.0,6837.0,10.0,107.0,8187.0,15338.0,11875.0,2005.0,12372.0,14.0,168.0,18146.0,26266.0,3,0,1,1,4,False,600.242,1020.386,1530.355,5,9,2,9,51.9,48.1,6924.9,6934.8,163345.4,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,56.4,1,33158,17276,738.8,Rumble,,Ryze,Jhin,Poppy,Ornn,Zyra,Yone,Corki,Alistar,39,21,59799,47657,2.0,29587,187,13013
KR_7796841182,1757094031233,1102,15.17.708.5788,420,True,107,Rengar,5,4,10,144,7.84,8855,12973,16,False,True,0,4,20.0,24.0,31.0,,,,0,,240.173,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@240s->3142@660s->1001@660s->1036@660s->1036@660s->3364@660s->3077@780s->3158@780s->6698@960s->2055@960s->1036@1020s,,1,13,1834.0,384.0,1567.0,4.0,1509.0,3660.0,4275.0,2815.0,3954.0,7.0,80.0,2052.0,7713.0,6969.0,1604.0,7063.0,10.0,121.0,8296.0,14315.0,,,,,,,,2,0,0,0,1,True,720.314,,,4,3,0,3,50.0,50.0,6360.9,7385.8,117759.2,Q->W->E->Q->Q->R->Q->E->Q->E->R->E,Q,55.6,0,20618,10432,709.8,Renekton,,TwistedFate,Yunara,Poppy,Ambessa,Naafiri,Galio,Kaisa,Blitzcrank,27,10,44980,31228,1.2,6955,114,6302
KR_7796799521,1757091956698,1590,15.17.708.5788,420,False,107,Rengar,3,5,9,180,6.79,10461,17179,24,False,False,0,4,12.0,19.0,23.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@240s->1036@240s->3364@240s->3134@540s->3077@540s->1001@660s->1036@660s->6701@900s->1036@960s->2055@960s->2020@1080s->6698@1140s->3035@1320s,,1,18,1411.0,261.0,1178.0,4.0,450.0,3221.0,3167.0,512.0,3775.0,7.0,68.0,1880.0,8946.0,4915.0,255.0,6172.0,10.0,103.0,3880.0,15214.0,7620.0,880.0,9348.0,12.0,147.0,8979.0,23317.0,0,0,1,0,1,True,,1080.356,,3,7,1,7,32.1,67.9,5310.0,5640.5,140702.0,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W,Q,85.7,0,35276,19795,1085.4,Aurora,,Orianna,Corki,Rakan,Jax,Shaco,Annie,Yunara,Bard,14,31,46698,53704,8.0,15886,192,13268
KR_7796722092,1757088659219,2213,15.17.708.5788,420,False,107,Rengar,7,10,10,283,7.67,16822,33449,37,False,False,0,0,8.0,16.0,25.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@240s->1036@240s->3134@480s->6690@480s->1036@480s->1001@480s->1001@540s->3077@540s->3364@540s->1037@600s->6698@780s->1036@780s->3814@960s,,0,29,1828.0,673.0,1259.0,4.0,986.0,3389.0,4006.0,176.0,3264.0,7.0,51.0,3949.0,9989.0,6866.0,1891.0,6496.0,10.0,104.0,8033.0,16853.0,9359.0,2029.0,9842.0,12.0,155.0,11916.0,25479.0,3,0,0,1,1,False,900.354,,2160.704,3,13,0,13,47.4,52.6,9219.1,7780.8,244396.2,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,44.7,3,52180,31776,1168.8,Jayce,,Akali,Smolder,Blitzcrank,Renekton,Viego,Taliyah,Lucian,Poppy,38,43,77918,75979,5.4,29018,186,15396
KR_7796634256,1757085821500,1587,15.17.708.5788,420,True,107,Rengar,8,3,13,203,7.67,13062,20735,33,False,False,0,5,21.0,29.0,41.0,,,,0,,240.048,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3134@300s->1001@300s->2055@300s->3364@300s->3142@600s->3158@600s->2055@660s->1036@720s->1033@840s->1036@840s->3077@840s->3134@960s->1036@1080s->6701@1260s,,4,21,2159.0,329.0,1947.0,5.0,276.0,3390.0,4294.0,49.0,4208.0,8.0,78.0,3549.0,10781.0,6326.0,801.0,6019.0,9.0,102.0,6904.0,18030.0,8749.0,1869.0,9491.0,12.0,142.0,11705.0,26854.0,4,0,0,1,2,True,420.2,,1560.458,6,9,4,9,53.6,46.4,7621.1,7578.5,142087.4,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W,Q,51.2,2,36590,17066,759.2,Gwen,,Galio,Lucian,Pyke,Renekton,Evelynn,Viego,Kaisa,Alistar,41,22,66001,50876,2.4,23273,174,12797
KR_7796537866,1757083246417,1153,15.17.708.5788,420,False,107,Rengar,2,5,1,152,7.91,7999,10019,14,False,False,0,4,16.0,32.0,36.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->3364@300s->3142@540s->1001@600s->3077@840s->1036@900s->6698@1020s,,0,9,1728.0,278.0,1683.0,4.0,0.0,3228.0,3644.0,94.0,3800.0,7.0,68.0,2702.0,9291.0,5137.0,27.0,5887.0,9.0,108.0,4900.0,16423.0,7999.0,1234.0,8911.0,12.0,152.0,10019.0,23442.0,2,0,0,0,2,True,420.192,,,2,3,0,3,66.7,33.3,9451.4,9096.2,121743.7,Q->W->E->Q->Q->R->Q->E->Q->E->R->E,Q,75.0,0,23442,11341,872.0,Teemo,,Yone,Sivir,Thresh,Renekton,Sylas,Zac,Senna,Alistar,4,20,32185,40915,13.0,12345,134,9554
KR_7796374136,1757078680298,1520,15.17.708.5788,420,True,107,Rengar,3,7,14,179,7.07,10420,19916,23,False,False,0,5,17.0,21.0,25.0,,,,0,,240.13,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3364@300s->3134@300s->1036@420s->6701@600s->1001@660s->3077@840s->1036@840s->1037@1020s->2020@1020s->6698@1080s->1036@1080s->1037@1320s->3134@1320s->2055@1320s,,2,18,1649.0,194.0,1302.0,4.0,775.0,4450.0,3236.0,76.0,3290.0,7.0,64.0,2761.0,11399.0,5382.0,372.0,5769.0,9.0,98.0,6513.0,19915.0,7921.0,906.0,9029.0,12.0,139.0,12487.0,28445.0,1,0,0,0,1,False,1260.381,,,3,7,1,7,51.9,48.1,5985.4,7637.0,154531.0,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W,Q,58.6,0,36320,18276,763.0,Kennen,,Aurora,Ezreal,Alistar,Jax,Ekko,Ryze,Draven,Nautilus,29,21,51702,48583,2.2,14231,151,9923
KR_7796296429,1757076550105,1375,15.17.708.5788,420,True,107,Rengar,8,4,8,218,9.51,12352,20648,27,False,False,0,4,20.0,28.0,33.0,,,,0,,240.038,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1036@300s->1001@420s->1036@420s->3364@420s->3142@600s->3158@600s->2055@600s->3077@780s->1036@900s->2020@960s->6698@1080s->3134@1080s,,2,20,2009.0,209.0,1666.0,4.0,405.0,3312.0,4308.0,83.0,4117.0,8.0,72.0,4565.0,9571.0,6328.0,548.0,7387.0,11.0,115.0,6843.0,16407.0,9964.0,104.0,11830.0,14.0,173.0,13203.0,22366.0,2,0,1,0,3,False,720.252,1020.343,,4,5,2,5,37.5,62.5,6838.9,5830.4,176009.8,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R,Q,48.5,3,28223,15594,700.8,Ambessa,,Ahri,Corki,Neeko,Renekton,JarvanIV,Aurora,Kaisa,Pyke,33,19,54334,43015,1.29,11355,121,8101
KR_7796229171,1757074477847,1113,15.17.708.5788,420,True,107,Rengar,14,2,4,164,8.84,11287,16788,19,False,False,0,4,16.0,24.0,29.0,,,,0,,180.096,2,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3134@240s->1001@240s->3364@240s->6690@420s->1036@420s->3142@540s->3158@540s->1036@540s->3077@660s->2055@660s->6698@840s->3134@960s->1036@960s->3364@960s,,1,18,2089.0,339.0,1555.0,4.0,723.0,3981.0,5147.0,642.0,4405.0,8.0,73.0,5065.0,10133.0,8428.0,1333.0,7931.0,11.0,123.0,11738.0,16854.0,,,,,,,,2,0,1,0,1,False,720.268,1020.377,,5,4,1,4,35.0,65.0,6651.1,5749.4,115278.2,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W,Q,60.0,4,19810,9411,414.9,Ambessa,,Taliyah,MissFortune,TahmKench,Vladimir,Qiyana,Ryze,Ezreal,Alistar,30,6,43924,29686,0.4,6816,129,6381
KR_7796163526,1757072192760,1502,15.17.708.5788,420,False,107,Rengar,3,4,1,214,8.55,10425,7494,15,False,False,0,4,16.0,28.0,36.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@300s->1036@300s->3364@300s->3134@420s->1036@420s->1001@420s->1036@540s->1036@540s->3142@720s->2055@720s->1036@780s->6698@960s->2055@960s,,3,23,1742.0,592.0,1736.0,5.0,661.0,4807.0,3215.0,410.0,3888.0,7.0,71.0,1172.0,9928.0,6542.0,2212.0,7724.0,11.0,113.0,5614.0,17835.0,8297.0,1037.0,11046.0,13.0,164.0,5941.0,22316.0,1,0,0,0,0,True,960.391,,,4,2,2,2,70.4,29.6,9169.8,9598.2,146071.8,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W,Q,30.8,1,29386,15650,864.2,Renekton,,Annie,Yunara,Alistar,Ambessa,Viego,Orianna,Corki,Rakan,13,33,43801,56847,18.0,20432,210,12674
KR_7796115665,1757070421148,919,15.17.708.5788,420,False,107,Rengar,0,3,1,106,6.92,4787,3228,16,False,False,0,4,20.0,29.0,33.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1036@360s->1036@420s->3077@540s->1037@720s->1001@780s->3364@780s->6695@900s,,0,10,1652.0,202.0,1568.0,4.0,682.0,4117.0,3142.0,482.0,3439.0,7.0,67.0,2171.0,10724.0,4577.0,112.0,5503.0,9.0,100.0,3228.0,16361.0,,,,,,,,1,0,0,0,0,False,600.266,,,4,3,0,3,70.6,29.4,8939.8,9397.9,93593.3,Q->W->E->Q->Q->R->Q->E->Q,Q,100.0,0,16558,6983,540.2,Jayce,,Orianna,Yunara,Rakan,Darius,Olaf,Yone,Ryze,Alistar,1,20,22470,33480,6.0,4541,93,6151
KR_7796074277,1757068601947,1204,15.17.708.5788,420,False,107,Rengar,1,3,5,152,7.57,7683,10445,19,False,False,0,4,20.0,28.0,32.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3364@300s->3134@300s->1036@360s->6701@660s->1001@660s->3134@780s->3077@900s->1036@1020s->1036@1020s,,0,11,1638.0,188.0,1617.0,4.0,0.0,3470.0,3487.0,1672.0,3981.0,7.0,82.0,1089.0,10042.0,5870.0,195.0,6705.0,10.0,110.0,6884.0,16740.0,7674.0,1289.0,9703.0,12.0,152.0,10445.0,22004.0,0,0,1,0,0,False,,960.383,,2,7,0,7,40.9,59.1,4933.9,5798.8,118394.0,Q->W->E->Q->Q->R->Q->E->Q->E->R->E,Q,75.0,0,22004,10630,829.3,KSante,,Orianna,Kaisa,Neeko,Gangplank,Sylas,Jayce,Ryze,Rell,8,19,35614,41379,7.0,10539,150,8216
KR_7794839102,1756986917035,909,15.17.708.5788,420,True,107,Rengar,12,3,7,108,7.13,9073,15115,9,False,False,0,4,16.0,24.0,24.0,,,,0,,240.139,2,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@240s->1036@300s->3142@420s->3077@660s->1001@660s->1036@660s->1036@660s->6698@780s->3364@780s->3158@900s->3134@900s->1036@900s,,0,14,2007.0,207.0,1332.0,4.0,2140.0,5236.0,5089.0,1839.0,4195.0,8.0,73.0,6766.0,11007.0,8793.0,443.0,7300.0,11.0,107.0,15115.0,17376.0,,,,,,,,1,0,0,0,2,True,780.301,,,4,0,0,0,35.3,64.7,6200.6,5882.8,124510.5,Q->W->E->Q->Q->R->Q->E->Q->E->R,Q,82.6,0,17414,7912,366.4,Riven,,Orianna,Zeri,Alistar,Rumble,MonkeyKing,Galio,Yunara,Pyke,23,7,33605,25080,0.75,5387,95,4759
KR_7794768861,1756984604299,1473,15.17.708.5788,420,True,107,Rengar,13,4,9,193,7.86,14402,28041,16,False,False,0,4,16.0,24.0,35.0,,,,0,,240.189,2,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3364@60s->3134@300s->1001@300s->6690@420s->3142@660s->2021@660s->1036@660s->1036@660s->3077@660s->3158@660s->1037@720s->6698@1020s->3134@1020s,,1,21,2126.0,376.0,1823.0,5.0,910.0,3914.0,5150.0,2620.0,4541.0,8.0,78.0,5403.0,11987.0,8032.0,1802.0,8339.0,11.0,118.0,12990.0,18604.0,11802.0,1667.0,12660.0,14.0,171.0,21127.0,25094.0,3,0,1,0,2,False,600.322,960.414,,2,3,1,3,38.5,61.5,6815.2,6633.4,157015.3,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R,Q,61.1,4,33495,17940,1000.6,Aatrox,,Taliyah,Jhin,Elise,KSante,Sylas,Corki,Yunara,Leona,36,23,56958,47599,0.9,14453,153,9083
KR_7794700648,1756981670670,2256,15.17.708.5788,420,True,107,Rengar,11,7,13,318,8.46,18922,38361,43,False,False,0,4,20.0,28.0,34.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3364@120s->1036@240s->1036@240s->3134@360s->1036@360s->1036@360s->6690@480s->1001@540s->3142@720s->1036@720s->1036@720s->1036@720s->3077@900s->1036@900s,,2,28,1996.0,846.0,1654.0,4.0,1005.0,4038.0,4013.0,1133.0,3775.0,7.0,68.0,3474.0,11391.0,5792.0,37.0,6825.0,10.0,111.0,6557.0,18684.0,8286.0,601.0,9335.0,12.0,144.0,9843.0,25387.0,2,0,1,1,5,True,1680.629,1020.437,1560.613,3,13,2,13,48.7,51.3,6096.6,7012.1,184296.1,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,52.2,1,47904,30744,806.1,Ambessa,,Taliyah,Kaisa,Neeko,Aatrox,Trundle,Ryze,Yunara,Taric,46,44,86214,82407,3.38,34303,209,17702
KR_7794645189,1756978718161,1498,15.17.708.5788,420,True,107,Rengar,10,5,4,208,8.33,13946,25694,33,True,False,0,4,20.0,28.0,32.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1001@300s->3364@300s->6690@420s->1036@420s->3142@600s->2055@600s->3134@720s->1036@780s->1036@780s->3077@960s->1037@960s->6698@1080s,,2,26,1958.0,208.0,1616.0,4.0,1384.0,3572.0,4087.0,447.0,4033.0,7.0,77.0,2967.0,9636.0,6652.0,1297.0,6506.0,10.0,107.0,10243.0,16337.0,10657.0,773.0,11640.0,14.0,152.0,18644.0,23354.0,1,0,1,0,4,True,1200.462,960.363,,4,8,2,8,42.3,57.7,7115.5,7021.0,147217.7,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R,Q,50.0,3,30735,16356,949.1,Fiora,,Syndra,Kaisa,Janna,Rumble,Sylas,Yone,Aphelios,Rell,28,14,56968,44675,1.0,10507,168,9601
KR_7794538054,1756973062138,1096,15.17.708.5788,420,True,107,Rengar,6,1,2,155,8.49,8136,8249,14,False,False,0,4,16.0,28.0,36.0,,,,0,,240.184,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->1001@300s->6690@480s->1036@480s->3142@660s->1036@660s->3158@660s->3364@660s->3077@840s->2055@840s->6698@1020s,,1,13,2067.0,317.0,1765.0,5.0,295.0,3772.0,4115.0,1240.0,4091.0,8.0,70.0,3672.0,11312.0,6237.0,807.0,7218.0,10.0,109.0,6526.0,16000.0,,,,,,,,2,0,1,0,0,False,420.256,1080.397,,5,2,1,2,65.0,35.0,8488.2,8682.5,97627.3,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E,Q,47.1,1,20087,10123,434.6,Shen,,Galio,Sivir,Poppy,Sion,LeeSin,Sylas,Xayah,Alistar,17,3,35373,27685,0.5,3801,103,5508
KR_7794481794,1756970486381,1956,15.17.708.5788,420,False,107,Rengar,5,7,5,286,8.77,14298,19759,35,False,False,0,4,15.0,27.0,33.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@240s->1036@240s->3364@240s->3134@420s->1036@420s->1001@420s->6690@600s->1036@600s->1036@600s->3142@720s->3158@720s->1036@780s->3077@900s,,2,27,1693.0,543.0,1606.0,4.0,439.0,3741.0,3921.0,691.0,3836.0,7.0,70.0,3271.0,10138.0,5845.0,485.0,6441.0,10.0,115.0,4707.0,16639.0,7622.0,822.0,8655.0,12.0,147.0,8869.0,25372.0,2,0,0,0,0,False,420.19,,,3,8,1,8,52.9,47.1,9157.2,8628.5,199694.1,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W,Q,58.8,0,46184,28597,1257.6,Rumble,,Taliyah,Yunara,Karma,Renekton,Viego,Galio,Corki,Neeko,17,29,61192,69973,4.25,19021,205,15027
KR_7794423751,1756966906630,1887,15.17.708.5788,420,True,107,Rengar,10,8,12,234,7.44,16383,22922,28,False,False,0,4,14.0,22.0,26.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->1036@300s->1036@300s->3364@300s->3134@360s->1036@360s->3077@600s->1001@600s->3142@900s->2020@900s->6698@1020s->1036@1020s->1036@1020s->2055@1020s->3134@1080s,,1,23,1560.0,410.0,1441.0,4.0,353.0,4890.0,3040.0,90.0,3580.0,7.0,64.0,1232.0,12557.0,6154.0,52.0,6433.0,10.0,103.0,3646.0,18792.0,9387.0,192.0,10943.0,13.0,146.0,8871.0,25955.0,1,0,1,0,4,True,1500.516,1020.352,,3,10,1,10,45.5,54.5,6674.4,6815.1,208842.2,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W,Q,73.3,2,43078,23772,876.3,Ambessa,,Ryze,Cassiopeia,Rell,Galio,Zyra,Corki,Xayah,Leona,30,35,66489,63416,4.0,30954,194,13249
KR_7794389425,1756964641520,1230,15.17.708.5788,420,True,107,Rengar,14,2,9,174,8.49,13377,24481,19,True,False,0,8,13.0,17.0,29.0,,,,0,,120.034,4,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1101@60s->1102@60s->3340@60s->3134@180s->3364@180s->3142@360s->2055@360s->2022@420s->1001@540s->1036@540s->1036@540s->3077@660s->1037@660s->2020@780s->6698@1020s,,2,21,2872.0,1422.0,1581.0,4.0,2879.0,3060.0,5265.0,685.0,3850.0,7.0,72.0,5999.0,7772.0,7705.0,1533.0,6891.0,10.0,109.0,12572.0,17190.0,13041.0,966.0,12266.0,14.0,162.0,24481.0,22772.0,3,0,0,0,1,False,480.226,,,2,5,1,5,54.5,45.5,8994.5,8150.1,149034.0,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W,Q,69.7,3,23226,12076,579.5,Aatrox,,Hwei,Varus,Renata,Ambessa,Sylas,Jayce,Kaisa,Leona,33,18,49803,39530,1.3,14057,122,8947
KR_7794357443,1756961596887,1982,15.17.708.5788,420,False,107,Rengar,17,6,6,282,8.54,19042,50909,32,False,False,0,4,15.0,27.0,35.0,,,,0,,240.064,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->3134@300s->6690@420s->1001@420s->3142@540s->3158@540s->3364@540s->3077@780s->1036@780s->1037@840s->6698@960s->3134@960s->2055@960s->6701@1080s,,1,24,2001.0,551.0,1754.0,5.0,227.0,3605.0,4606.0,451.0,4111.0,8.0,71.0,4008.0,7753.0,7390.0,800.0,8192.0,11.0,127.0,7577.0,14101.0,11145.0,1345.0,12824.0,14.0,183.0,22224.0,23621.0,2,0,0,0,1,False,720.253,,,4,9,1,9,57.1,42.9,8854.2,8723.2,199510.6,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,74.2,9,50840,32612,1464.2,Gwen,,Zed,Yunara,Alistar,Lissandra,MonkeyKing,Sylas,Zeri,Rakan,31,35,64240,72972,21.0,29800,238,16483
KR_7794323631,1756959358497,1715,15.17.708.5788,420,True,107,Rengar,9,4,9,257,8.99,15319,29159,30,False,False,0,4,16.0,28.0,32.0,,,,0,,240.056,1,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3134@300s->1036@420s->1036@420s->3142@600s->1001@600s->2055@600s->3364@600s->1036@600s->1036@720s->1036@720s->3077@840s->2055@840s->2020@1020s->6698@1320s,,4,23,1772.0,322.0,1585.0,4.0,851.0,3293.0,4058.0,83.0,3861.0,7.0,66.0,5186.0,8990.0,5717.0,462.0,6367.0,10.0,111.0,8164.0,16174.0,8790.0,2193.0,10097.0,13.0,156.0,14515.0,23462.0,2,0,0,1,2,False,720.267,,1560.538,7,10,4,10,43.3,56.7,7986.9,7271.8,186815.0,Q->W->E->Q->Q->R->Q->E->Q->E->R->E->E->W->W->R->W->W,Q,50.0,2,38833,23898,880.3,Shen,,Jayce,Cassiopeia,Pyke,Sion,JarvanIV,Ziggs,Jhin,Bard,36,21,66588,53382,2.29,19332,160,13119
KR_7794305856,1756958105428,910,15.17.708.5788,420,False,107,Rengar,0,2,1,102,6.73,4817,4503,13,False,False,0,4,16.0,24.0,32.0,,,,0,,,0,8000,8010,9111,9104,8017,8100,8105,8143,5001,5008,5005,4,11,1102@60s->3340@60s->1036@240s->1036@240s->1037@420s->3364@420s->6698@660s->1001@720s->3158@780s,,0,9,1638.0,488.0,1582.0,4.0,889.0,4584.0,3257.0,1227.0,3703.0,7.0,67.0,2618.0,9311.0,4797.0,577.0,5696.0,9.0,102.0,4503.0,14934.0,,,,,,,,0,0,0,0,0,False,,,,2,4,0,4,29.4,70.6,5543.1,6139.6,94308.2,Q->W->E->Q->Q->R->Q->E->Q,Q,100.0,0,15260,7151,703.8,Darius,,Orianna,Tristana,Rakan,Gnar,Sylas,Lissandra,Xayah,Poppy,1,13,22658,29662,9.0,8293,123,6971
